customerId,transactionDate,productId,quantity,retailPrice,transactionId,markUp,orderStatus
419,31-10-2007,196,4,396.0,1405,11.0,shipped
897,20-01-2014,3,4,450.0,1406,12.5,cancelled
177,06-06-2013,959,2,110.0,1407,11.0,shipped
717,12-06-2011,335,3,276.0,1408,11.5,cancelled
916,11-05-2013,706,2,115.0,1409,11.5,shipped
558,18-03-2012,499,1,78.0,1410,13.0,shipped
916,20-11-2007,48,3,345.0,1411,11.5,cancelled
830,08-02-2009,954,2,198.0,1412,11.0,cancelled
524,18-12-2011,983,2,184.0,1413,11.5,cancelled
524,13-11-2008,891,3,234.0,1414,13.0,cancelled
77,13-11-2012,578,3,324.0,1415,12.0,cancelled
628,14-08-2009,669,3,345.0,1416,11.5,shipped
482,10-04-2014,217,4,350.0,1417,12.5,shipped
559,07-05-2012,466,4,230.0,1418,11.5,cancelled
222,26-04-2014,775,4,460.0,1419,11.5,cancelled
521,16-05-2011,625,4,440.0,1420,11.0,shipped
854,30-10-2011,316,4,384.0,1421,12.0,shipped
942,17-04-2014,410,2,225.0,1422,12.5,cancelled
245,08-07-2010,152,4,400.0,1423,12.5,shipped
408,11-06-2010,153,2,182.0,1424,13.0,shipped
115,27-10-2007,371,3,360.0,1425,12.0,shipped
753,25-09-2008,997,1,55.0,1426,11.0,shipped
649,07-09-2008,186,2,182.0,1427,13.0,cancelled
210,03-04-2008,738,3,337.5,1428,12.5,shipped
232,07-02-2010,681,2,125.0,1429,12.5,cancelled
788,29-06-2011,455,1,77.0,1430,11.0,cancelled
571,03-12-2007,826,3,195.0,1431,13.0,shipped
289,30-11-2013,925,4,288.0,1432,12.0,cancelled
760,29-05-2012,847,4,322.0,1433,11.5,cancelled
606,09-05-2009,35,3,207.0,1434,11.5,cancelled
61,11-04-2009,299,3,198.0,1435,11.0,shipped
246,06-12-2007,665,2,240.0,1436,12.0,shipped
434,20-12-2011,438,1,57.5,1437,11.5,cancelled
200,29-04-2013,766,2,168.0,1438,12.0,shipped
117,12-03-2012,749,3,225.0,1439,12.5,cancelled
599,08-10-2011,606,2,175.0,1440,12.5,cancelled
769,08-12-2007,715,3,330.0,1441,11.0,cancelled
801,28-01-2012,403,4,364.0,1442,13.0,cancelled
976,10-06-2008,185,2,225.0,1443,12.5,shipped
830,21-08-2007,823,1,66.0,1444,11.0,shipped
158,20-12-2013,928,1,72.0,1445,12.0,cancelled
309,21-02-2007,63,3,390.0,1446,13.0,cancelled
148,02-04-2014,241,2,207.0,1447,11.5,cancelled
325,23-07-2008,491,2,132.0,1448,11.0,shipped
986,21-02-2007,674,4,264.0,1449,11.0,cancelled
855,04-09-2007,62,3,234.0,1450,13.0,cancelled
719,19-01-2011,263,2,184.0,1451,11.5,cancelled
686,21-04-2008,997,3,165.0,1452,11.0,cancelled
232,07-08-2009,826,3,195.0,1453,13.0,shipped
985,04-08-2010,428,1,80.5,1454,11.5,cancelled
397,06-05-2013,204,3,324.0,1455,12.0,cancelled
918,16-07-2007,997,1,62.5,1456,12.5,shipped
87,20-03-2010,523,4,350.0,1457,12.5,shipped
987,06-05-2014,622,1,75.0,1458,12.5,cancelled
817,04-02-2008,837,4,384.0,1459,12.0,cancelled
1,27-09-2008,912,4,520.0,1460,13.0,cancelled
74,19-07-2011,737,3,360.0,1461,12.0,shipped
828,26-09-2010,939,2,234.0,1462,13.0,shipped
598,10-11-2013,790,1,91.0,1463,13.0,shipped
342,20-03-2013,362,3,390.0,1464,13.0,cancelled
165,25-02-2013,891,2,138.0,1465,11.5,shipped
238,23-04-2010,102,4,520.0,1466,13.0,shipped
652,08-06-2011,886,3,312.0,1467,13.0,shipped
600,17-02-2009,53,4,260.0,1468,13.0,cancelled
411,24-01-2009,57,4,312.0,1469,13.0,shipped
410,01-10-2008,554,4,260.0,1470,13.0,cancelled
253,30-01-2009,315,3,231.0,1471,11.0,cancelled
390,11-07-2013,588,4,220.0,1472,11.0,shipped
567,11-07-2010,213,4,230.0,1473,11.5,cancelled
837,05-02-2009,932,1,78.0,1474,13.0,cancelled
356,18-11-2008,106,1,103.5,1475,11.5,cancelled
376,17-12-2008,737,4,500.0,1476,12.5,cancelled
233,06-10-2008,70,1,103.5,1477,11.5,shipped
773,12-03-2007,244,3,172.5,1478,11.5,cancelled
664,04-05-2011,427,2,208.0,1479,13.0,shipped
230,27-04-2008,636,3,172.5,1480,11.5,cancelled
982,17-07-2007,961,4,400.0,1481,12.5,cancelled
823,11-09-2010,221,3,297.0,1482,11.0,cancelled
964,20-01-2010,196,2,207.0,1483,11.5,shipped
977,13-03-2014,434,1,88.0,1484,11.0,cancelled
10,09-07-2010,303,1,130.0,1485,13.0,cancelled
166,11-12-2013,379,1,84.0,1486,12.0,shipped
201,29-10-2009,513,4,264.0,1487,11.0,cancelled
218,01-02-2010,878,4,364.0,1488,13.0,shipped
777,17-09-2011,118,3,312.0,1489,13.0,shipped
906,21-10-2013,259,4,336.0,1490,12.0,cancelled
815,29-07-2012,403,1,87.5,1491,12.5,shipped
730,06-04-2009,341,1,72.0,1492,12.0,shipped
154,24-06-2007,127,2,234.0,1493,13.0,shipped
44,16-12-2010,361,2,154.0,1494,11.0,cancelled
830,14-11-2011,376,3,360.0,1495,12.0,shipped
947,03-06-2009,789,2,154.0,1496,11.0,shipped
582,22-07-2011,906,4,230.0,1497,11.5,shipped
592,07-10-2007,277,4,322.0,1498,11.5,shipped
195,06-03-2007,309,4,520.0,1499,13.0,cancelled
823,03-06-2012,196,2,198.0,1500,11.0,cancelled
725,27-02-2010,610,1,80.5,1501,11.5,shipped
306,12-10-2013,504,1,80.5,1502,11.5,shipped
884,16-11-2011,138,1,77.0,1503,11.0,cancelled
561,08-02-2009,893,3,231.0,1504,11.0,cancelled
132,08-01-2009,765,2,260.0,1505,13.0,shipped
549,10-10-2010,459,3,198.0,1506,11.0,shipped
243,19-04-2014,871,3,207.0,1507,11.5,shipped
738,22-05-2014,359,1,84.0,1508,12.0,shipped
401,08-02-2013,621,3,300.0,1509,12.5,shipped
791,11-05-2014,174,1,120.0,1510,12.0,shipped
94,18-01-2014,413,3,207.0,1511,11.5,shipped
300,13-02-2008,960,4,276.0,1512,11.5,shipped
349,26-04-2009,580,4,396.0,1513,11.0,shipped
225,06-08-2013,197,4,250.0,1514,12.5,cancelled
96,14-05-2011,712,2,198.0,1515,11.0,shipped
933,05-10-2007,124,4,220.0,1516,11.0,shipped
685,14-11-2007,181,3,312.0,1517,13.0,shipped
22,19-03-2007,169,2,144.0,1518,12.0,shipped
855,20-06-2012,719,1,72.0,1519,12.0,cancelled
318,03-10-2009,456,1,91.0,1520,13.0,cancelled
683,25-07-2012,158,3,264.0,1521,11.0,shipped
713,09-02-2014,604,1,65.0,1522,13.0,cancelled
291,02-03-2010,662,3,252.0,1523,12.0,shipped
765,14-11-2010,298,3,360.0,1524,12.0,cancelled
367,25-08-2012,64,1,55.0,1525,11.0,cancelled
197,23-01-2010,353,2,110.0,1526,11.0,shipped
757,08-02-2010,144,3,241.5,1527,11.5,shipped
726,12-05-2009,232,2,120.0,1528,12.0,shipped
693,04-05-2007,957,1,103.5,1529,11.5,cancelled
877,04-03-2009,266,3,390.0,1530,13.0,cancelled
414,22-01-2010,547,2,207.0,1531,11.5,cancelled
680,31-12-2011,18,2,207.0,1532,11.5,shipped
238,18-06-2007,655,1,80.5,1533,11.5,cancelled
432,07-03-2012,540,2,150.0,1534,12.5,cancelled
357,05-01-2010,261,1,72.0,1535,12.0,cancelled
908,20-07-2013,478,3,337.5,1536,12.5,shipped
892,29-06-2010,60,1,75.0,1537,12.5,cancelled
711,21-08-2010,259,2,161.0,1538,11.5,cancelled
998,08-05-2012,226,2,120.0,1539,12.0,cancelled
638,25-09-2011,822,1,80.5,1540,11.5,cancelled
52,17-12-2011,45,4,480.0,1541,12.0,cancelled
257,19-07-2013,628,2,138.0,1542,11.5,cancelled
201,22-05-2008,291,2,260.0,1543,13.0,shipped
72,06-06-2009,912,4,480.0,1544,12.0,cancelled
825,07-07-2012,408,3,252.0,1545,12.0,cancelled
964,21-04-2011,400,3,195.0,1546,13.0,cancelled
673,11-04-2014,887,1,110.0,1547,11.0,shipped
794,13-12-2007,972,1,103.5,1548,11.5,shipped
733,25-06-2009,392,4,264.0,1549,11.0,shipped
356,19-12-2013,986,3,276.0,1550,11.5,cancelled
105,23-09-2011,521,4,260.0,1551,13.0,shipped
55,02-10-2009,233,1,66.0,1552,11.0,cancelled
416,06-09-2013,272,1,57.5,1553,11.5,shipped
4,08-01-2012,764,2,138.0,1554,11.5,shipped
568,30-03-2012,582,2,132.0,1555,11.0,shipped
432,30-03-2012,27,1,84.0,1556,12.0,cancelled
845,30-09-2013,514,2,240.0,1557,12.0,shipped
562,16-06-2011,79,2,110.0,1558,11.0,cancelled
670,06-05-2011,967,1,120.0,1559,12.0,shipped
379,05-01-2011,813,3,252.0,1560,12.0,shipped
543,19-02-2010,985,1,72.0,1561,12.0,cancelled
940,03-08-2013,434,3,312.0,1562,13.0,cancelled
955,15-05-2014,21,1,60.0,1563,12.0,shipped
142,16-12-2008,658,2,144.0,1564,12.0,cancelled
298,12-06-2011,750,2,220.0,1565,11.0,cancelled
101,23-11-2009,364,4,500.0,1566,12.5,cancelled
66,22-08-2011,291,2,250.0,1567,12.5,cancelled
561,01-09-2012,644,4,500.0,1568,12.5,shipped
887,11-07-2011,916,1,65.0,1569,13.0,cancelled
987,08-07-2010,516,1,115.0,1570,11.5,shipped
155,06-05-2010,608,1,117.0,1571,13.0,shipped
251,22-05-2012,728,2,200.0,1572,12.5,cancelled
309,25-05-2010,59,2,110.0,1573,11.0,shipped
80,14-09-2013,411,2,184.0,1574,11.5,shipped
50,05-05-2008,965,2,198.0,1575,11.0,shipped
661,03-08-2008,536,3,300.0,1576,12.5,shipped
10,26-07-2008,701,1,87.5,1577,12.5,shipped
84,12-11-2008,397,3,207.0,1578,11.5,cancelled
680,01-12-2009,734,2,225.0,1579,12.5,shipped
508,09-04-2007,605,2,192.0,1580,12.0,cancelled
621,29-01-2008,370,1,92.0,1581,11.5,shipped
238,22-07-2009,298,1,130.0,1582,13.0,cancelled
243,21-01-2013,683,2,154.0,1583,11.0,cancelled
96,26-12-2009,560,1,84.0,1584,12.0,cancelled
696,12-03-2009,716,4,432.0,1585,12.0,shipped
764,14-11-2008,251,3,165.0,1586,11.0,shipped
640,25-01-2009,316,4,400.0,1587,12.5,shipped
9,10-09-2009,738,2,207.0,1588,11.5,shipped
956,05-11-2013,191,3,241.5,1589,11.5,cancelled
934,28-03-2009,237,3,273.0,1590,13.0,shipped
654,23-12-2012,31,2,130.0,1591,13.0,shipped
688,30-11-2010,749,1,69.0,1592,11.5,shipped
537,05-11-2009,809,1,115.0,1593,11.5,cancelled
273,08-09-2011,800,4,368.0,1594,11.5,shipped
388,10-12-2009,589,3,337.5,1595,12.5,cancelled
380,20-04-2011,479,1,69.0,1596,11.5,shipped
735,06-10-2013,455,4,364.0,1597,13.0,shipped
390,25-10-2012,462,3,241.5,1598,11.5,cancelled
454,20-12-2013,401,3,264.0,1599,11.0,shipped
974,01-07-2007,39,4,240.0,1600,12.0,cancelled
769,24-01-2013,276,2,230.0,1601,11.5,cancelled
935,13-02-2013,323,3,264.0,1602,11.0,shipped
419,25-12-2012,140,1,72.0,1603,12.0,shipped
209,07-04-2014,149,3,297.0,1604,11.0,shipped
34,08-05-2011,626,1,88.0,1605,11.0,shipped
187,30-09-2010,361,4,364.0,1606,13.0,shipped
1,27-05-2011,153,3,262.5,1607,12.5,shipped
763,08-08-2011,470,4,276.0,1608,11.5,cancelled
363,01-12-2009,88,1,115.0,1609,11.5,shipped
772,27-01-2014,913,1,115.0,1610,11.5,shipped
522,01-12-2010,206,4,260.0,1611,13.0,cancelled
724,30-10-2008,367,4,460.0,1612,11.5,cancelled
797,02-12-2010,52,1,65.0,1613,13.0,shipped
6,15-01-2010,859,2,115.0,1614,11.5,shipped
113,13-04-2007,33,1,125.0,1615,12.5,shipped
937,27-01-2007,629,3,345.0,1616,11.5,cancelled
355,15-09-2008,368,3,312.0,1617,13.0,cancelled
372,04-08-2010,987,4,416.0,1618,13.0,shipped
177,24-03-2014,209,1,125.0,1619,12.5,cancelled
727,27-12-2011,614,2,176.0,1620,11.0,cancelled
303,07-03-2010,563,2,156.0,1621,13.0,shipped
621,02-06-2010,55,3,276.0,1622,11.5,cancelled
596,12-01-2007,837,1,88.0,1623,11.0,cancelled
510,31-07-2011,349,1,99.0,1624,11.0,shipped
438,06-09-2013,121,3,252.0,1625,12.0,shipped
7,27-12-2007,45,3,375.0,1626,12.5,cancelled
205,23-10-2011,548,2,150.0,1627,12.5,cancelled
772,08-09-2011,59,3,172.5,1628,11.5,cancelled
869,01-07-2009,331,2,220.0,1629,11.0,shipped
145,20-12-2011,103,2,216.0,1630,12.0,cancelled
12,09-09-2010,325,4,364.0,1631,13.0,shipped
934,26-04-2014,651,3,288.0,1632,12.0,shipped
799,29-12-2012,207,3,264.0,1633,11.0,cancelled
3,14-03-2007,678,3,264.0,1634,11.0,cancelled
671,20-07-2007,636,1,62.5,1635,12.5,cancelled
595,14-03-2009,628,2,156.0,1636,13.0,shipped
820,16-03-2008,966,4,468.0,1637,13.0,cancelled
520,25-10-2009,346,2,156.0,1638,13.0,cancelled
713,17-05-2013,388,1,125.0,1639,12.5,shipped
651,02-12-2011,947,3,225.0,1640,12.5,cancelled
203,28-12-2012,576,3,165.0,1641,11.0,cancelled
355,18-10-2007,829,2,207.0,1642,11.5,shipped
27,28-04-2014,195,4,350.0,1643,12.5,cancelled
797,08-07-2011,325,1,84.0,1644,12.0,cancelled
698,03-03-2010,872,3,198.0,1645,11.0,shipped
261,24-11-2012,702,2,120.0,1646,12.0,cancelled
104,17-08-2007,463,3,241.5,1647,11.5,cancelled
903,25-02-2009,479,4,264.0,1648,11.0,cancelled
333,24-08-2007,736,1,60.0,1649,12.0,shipped
595,07-11-2012,297,1,65.0,1650,13.0,cancelled
517,11-10-2012,793,1,75.0,1651,12.5,cancelled
774,16-09-2010,807,1,77.0,1652,11.0,cancelled
722,17-12-2008,847,3,231.0,1653,11.0,shipped
450,12-09-2012,294,2,182.0,1654,13.0,shipped
176,16-10-2009,197,3,165.0,1655,11.0,cancelled
786,26-01-2014,20,1,80.5,1656,11.5,cancelled
372,14-02-2009,490,1,62.5,1657,12.5,cancelled
916,10-06-2013,502,1,65.0,1658,13.0,cancelled
822,23-04-2008,633,4,520.0,1659,13.0,cancelled
899,01-09-2009,201,2,192.0,1660,12.0,cancelled
501,21-12-2011,939,3,310.5,1661,11.5,shipped
978,21-02-2013,337,2,198.0,1662,11.0,shipped
279,11-03-2014,360,3,195.0,1663,13.0,shipped
554,04-10-2012,818,2,250.0,1664,12.5,shipped
848,18-07-2013,905,2,110.0,1665,11.0,shipped
532,13-01-2012,488,2,161.0,1666,11.5,cancelled
963,14-05-2008,597,2,168.0,1667,12.0,cancelled
947,07-08-2012,175,3,234.0,1668,13.0,shipped
999,16-01-2007,546,1,88.0,1669,11.0,cancelled
39,09-06-2010,271,4,416.0,1670,13.0,cancelled
141,31-05-2008,14,2,198.0,1671,11.0,cancelled
178,02-09-2012,796,2,208.0,1672,13.0,shipped
712,01-01-2013,547,1,108.0,1673,12.0,cancelled
302,07-09-2010,185,1,117.0,1674,13.0,shipped
448,14-01-2009,530,1,92.0,1675,11.5,shipped
784,30-12-2009,264,4,288.0,1676,12.0,shipped
743,11-07-2012,768,4,260.0,1677,13.0,cancelled
874,09-11-2011,144,4,350.0,1678,12.5,shipped
151,06-09-2012,928,2,138.0,1679,11.5,cancelled
148,03-09-2013,992,2,144.0,1680,12.0,shipped
682,26-06-2009,953,3,273.0,1681,13.0,shipped
597,03-07-2008,918,3,262.5,1682,12.5,shipped
675,14-02-2013,788,1,117.0,1683,13.0,cancelled
290,22-11-2009,438,2,130.0,1684,13.0,cancelled
287,28-07-2010,12,3,264.0,1685,11.0,shipped
763,17-11-2011,247,3,216.0,1686,12.0,cancelled
876,06-12-2009,238,1,115.0,1687,11.5,cancelled
532,11-08-2010,262,2,130.0,1688,13.0,shipped
825,19-05-2008,362,4,460.0,1689,11.5,cancelled
415,18-05-2008,165,2,198.0,1690,11.0,shipped
575,25-12-2012,19,4,400.0,1691,12.5,shipped
546,14-09-2011,923,2,115.0,1692,11.5,cancelled
921,14-04-2008,842,4,468.0,1693,13.0,shipped
266,05-04-2007,997,4,260.0,1694,13.0,cancelled
839,12-02-2011,368,2,184.0,1695,11.5,shipped
279,07-07-2012,220,3,337.5,1696,12.5,shipped
398,19-11-2013,690,4,416.0,1697,13.0,cancelled
753,19-09-2010,564,3,198.0,1698,11.0,cancelled
518,07-05-2012,212,4,288.0,1699,12.0,cancelled
259,29-07-2011,272,3,172.5,1700,11.5,shipped
637,18-10-2011,85,4,260.0,1701,13.0,shipped
720,09-12-2013,69,2,216.0,1702,12.0,shipped
542,22-03-2011,190,4,384.0,1703,12.0,cancelled
777,03-11-2011,440,1,130.0,1704,13.0,cancelled
930,13-05-2011,760,3,273.0,1705,13.0,shipped
225,25-01-2009,176,4,368.0,1706,11.5,cancelled
459,10-11-2012,980,2,200.0,1707,12.5,cancelled
448,18-07-2009,689,3,360.0,1708,12.0,shipped
340,31-07-2009,178,1,77.0,1709,11.0,shipped
982,13-09-2011,785,2,130.0,1710,13.0,shipped
742,23-10-2013,445,4,400.0,1711,12.5,cancelled
655,16-05-2007,897,2,192.0,1712,12.0,shipped
564,09-12-2010,777,4,250.0,1713,12.5,cancelled
928,21-10-2009,990,3,241.5,1714,11.5,shipped
337,09-12-2009,103,1,99.0,1715,11.0,cancelled
369,16-03-2011,598,3,231.0,1716,11.0,shipped
306,17-07-2009,777,1,55.0,1717,11.0,shipped
419,03-04-2009,741,2,182.0,1718,13.0,shipped
975,26-12-2012,401,1,104.0,1719,13.0,cancelled
845,16-03-2014,670,3,324.0,1720,12.0,shipped
642,05-05-2011,58,2,225.0,1721,12.5,cancelled
560,18-03-2009,683,3,241.5,1722,11.5,shipped
727,08-09-2012,318,3,297.0,1723,11.0,cancelled
703,28-11-2008,466,4,260.0,1724,13.0,shipped
901,17-03-2011,604,2,130.0,1725,13.0,shipped
154,02-06-2007,697,2,250.0,1726,12.5,shipped
327,21-03-2014,774,1,117.0,1727,13.0,shipped
881,12-11-2008,881,4,300.0,1728,12.5,cancelled
540,13-02-2010,8,4,322.0,1729,11.5,cancelled
790,17-06-2009,629,4,520.0,1730,13.0,cancelled
737,20-10-2013,360,3,195.0,1731,13.0,shipped
977,18-05-2009,870,1,96.0,1732,12.0,cancelled
534,13-06-2009,553,3,198.0,1733,11.0,shipped
556,18-08-2008,707,2,115.0,1734,11.5,shipped
466,05-08-2012,888,3,234.0,1735,13.0,shipped
458,02-09-2009,895,2,216.0,1736,12.0,shipped
757,12-04-2008,348,4,450.0,1737,12.5,shipped
877,27-03-2014,157,2,230.0,1738,11.5,cancelled
157,13-03-2013,250,3,310.5,1739,11.5,shipped
255,19-03-2011,824,1,78.0,1740,13.0,cancelled
878,22-06-2007,42,4,450.0,1741,12.5,shipped
988,21-06-2013,504,4,336.0,1742,12.0,shipped
908,18-12-2009,96,2,234.0,1743,13.0,shipped
237,28-09-2010,766,2,168.0,1744,12.0,cancelled
252,13-05-2009,592,1,92.0,1745,11.5,cancelled
534,09-05-2011,63,1,130.0,1746,13.0,cancelled
863,04-11-2013,835,2,138.0,1747,11.5,cancelled
61,13-12-2013,348,2,234.0,1748,13.0,shipped
324,22-05-2009,613,1,87.5,1749,12.5,cancelled
796,23-08-2011,132,2,207.0,1750,11.5,cancelled
547,13-09-2011,440,3,330.0,1751,11.0,shipped
902,13-03-2014,935,2,144.0,1752,12.0,shipped
30,19-12-2012,776,1,62.5,1753,12.5,shipped
50,18-02-2009,364,3,330.0,1754,11.0,shipped
461,21-01-2012,580,1,99.0,1755,11.0,cancelled
563,16-02-2014,289,2,130.0,1756,13.0,cancelled
700,08-04-2007,788,1,103.5,1757,11.5,cancelled
553,08-11-2011,835,4,264.0,1758,11.0,cancelled
426,01-07-2010,566,1,104.0,1759,13.0,shipped
463,29-04-2012,171,4,440.0,1760,11.0,shipped
978,13-02-2010,433,1,99.0,1761,11.0,shipped
658,07-12-2007,309,1,125.0,1762,12.5,shipped
188,08-11-2011,607,2,184.0,1763,11.5,cancelled
2,15-08-2010,389,4,500.0,1764,12.5,cancelled
227,01-02-2007,171,3,360.0,1765,12.0,shipped
555,08-04-2014,184,2,225.0,1766,12.5,cancelled
765,28-01-2009,894,4,450.0,1767,12.5,cancelled
813,05-09-2008,774,4,468.0,1768,13.0,shipped
956,01-03-2010,823,2,150.0,1769,12.5,cancelled
150,24-07-2010,639,3,231.0,1770,11.0,cancelled
63,12-07-2011,986,2,184.0,1771,11.5,cancelled
377,30-10-2011,614,2,208.0,1772,13.0,cancelled
735,19-01-2012,798,2,144.0,1773,12.0,cancelled
560,11-01-2007,465,2,250.0,1774,12.5,cancelled
231,07-09-2007,27,2,161.0,1775,11.5,cancelled
535,09-05-2011,16,2,184.0,1776,11.5,cancelled
128,04-03-2010,409,1,100.0,1777,12.5,shipped
749,30-04-2012,93,4,396.0,1778,11.0,cancelled
285,27-04-2014,270,1,88.0,1779,11.0,cancelled
368,26-08-2007,719,4,288.0,1780,12.0,cancelled
120,15-10-2007,741,4,336.0,1781,12.0,cancelled
784,15-02-2009,312,2,161.0,1782,11.5,cancelled
468,05-04-2008,421,3,231.0,1783,11.0,shipped
956,20-04-2013,840,3,375.0,1784,12.5,shipped
554,24-09-2010,588,1,62.5,1785,12.5,cancelled
225,13-10-2007,172,4,250.0,1786,12.5,cancelled
883,10-04-2011,295,4,350.0,1787,12.5,shipped
524,13-01-2010,71,2,234.0,1788,13.0,shipped
64,01-09-2008,961,2,200.0,1789,12.5,cancelled
142,01-05-2011,590,3,360.0,1790,12.0,shipped
865,27-01-2013,297,2,110.0,1791,11.0,cancelled
454,05-08-2011,806,3,180.0,1792,12.0,cancelled
24,14-04-2011,661,1,69.0,1793,11.5,shipped
263,03-02-2014,139,4,414.0,1794,11.5,shipped
615,07-06-2010,209,1,125.0,1795,12.5,shipped
689,01-11-2013,720,2,234.0,1796,13.0,cancelled
989,25-08-2009,412,2,198.0,1797,11.0,cancelled
745,10-12-2007,530,4,368.0,1798,11.5,shipped
585,12-05-2010,806,1,65.0,1799,13.0,shipped
10,23-08-2013,285,1,100.0,1800,12.5,cancelled
147,22-05-2007,69,1,108.0,1801,12.0,cancelled
82,17-05-2007,288,1,115.0,1802,11.5,shipped
118,04-08-2008,771,2,250.0,1803,12.5,shipped
687,03-06-2011,723,1,87.5,1804,12.5,cancelled
272,23-01-2014,389,3,330.0,1805,11.0,cancelled
637,19-02-2008,113,3,324.0,1806,12.0,cancelled
840,11-09-2013,446,3,351.0,1807,13.0,cancelled
19,15-04-2008,909,2,198.0,1808,11.0,shipped
684,04-01-2012,865,3,312.0,1809,13.0,shipped
303,31-01-2009,444,3,231.0,1810,11.0,cancelled
307,15-05-2009,884,1,117.0,1811,13.0,cancelled
247,09-02-2009,711,4,288.0,1812,12.0,shipped
709,25-05-2011,134,1,125.0,1813,12.5,cancelled
794,15-02-2012,701,4,322.0,1814,11.5,shipped
409,20-04-2014,726,4,308.0,1815,11.0,cancelled
343,19-10-2012,266,4,440.0,1816,11.0,cancelled
142,02-01-2012,443,1,72.0,1817,12.0,cancelled
67,22-03-2011,728,1,88.0,1818,11.0,cancelled
23,25-06-2013,390,3,300.0,1819,12.5,cancelled
187,09-06-2008,712,2,216.0,1820,12.0,cancelled
222,17-10-2008,689,4,460.0,1821,11.5,shipped
366,23-05-2011,923,4,220.0,1822,11.0,cancelled
421,23-04-2009,81,2,192.0,1823,12.0,shipped
615,05-08-2010,844,1,110.0,1824,11.0,cancelled
601,11-12-2007,518,3,276.0,1825,11.5,cancelled
403,15-02-2007,562,3,351.0,1826,13.0,cancelled
935,18-11-2010,109,4,288.0,1827,12.0,cancelled
847,24-06-2011,224,3,300.0,1828,12.5,shipped
826,16-07-2012,998,3,187.5,1829,12.5,shipped
166,04-01-2013,810,2,184.0,1830,11.5,shipped
374,21-08-2009,36,3,216.0,1831,12.0,cancelled
798,16-05-2009,229,2,220.0,1832,11.0,cancelled
812,11-05-2011,350,2,154.0,1833,11.0,shipped
848,01-05-2009,930,4,440.0,1834,11.0,shipped
690,19-10-2011,127,3,351.0,1835,13.0,cancelled
765,15-03-2013,535,1,65.0,1836,13.0,cancelled
838,22-05-2011,255,1,100.0,1837,12.5,cancelled
419,17-12-2013,177,4,308.0,1838,11.0,shipped
409,02-09-2012,625,1,130.0,1839,13.0,shipped
990,05-03-2012,552,1,92.0,1840,11.5,cancelled
525,01-03-2014,221,2,234.0,1841,13.0,cancelled
312,20-12-2009,886,3,300.0,1842,12.5,cancelled
307,06-12-2012,338,4,520.0,1843,13.0,shipped
609,14-07-2010,293,4,312.0,1844,13.0,shipped
339,15-08-2013,515,4,416.0,1845,13.0,cancelled
751,28-04-2014,255,4,384.0,1846,12.0,cancelled
840,05-11-2013,49,4,288.0,1847,12.0,shipped
475,12-07-2012,186,4,350.0,1848,12.5,shipped
80,03-11-2011,168,1,77.0,1849,11.0,cancelled
198,20-09-2009,312,2,161.0,1850,11.5,cancelled
833,20-12-2009,232,2,120.0,1851,12.0,cancelled
359,25-03-2013,330,1,108.0,1852,12.0,cancelled
888,12-11-2011,540,4,264.0,1853,11.0,shipped
434,08-02-2010,579,3,276.0,1854,11.5,shipped
920,07-09-2012,598,1,77.0,1855,11.0,shipped
36,02-09-2013,688,2,250.0,1856,12.5,cancelled
244,09-08-2013,955,4,264.0,1857,11.0,shipped
769,26-07-2011,927,4,250.0,1858,12.5,cancelled
238,09-12-2011,940,1,115.0,1859,11.5,shipped
739,02-03-2012,729,3,264.0,1860,11.0,cancelled
481,08-01-2009,902,2,115.0,1861,11.5,shipped
879,04-03-2010,119,4,400.0,1862,12.5,cancelled
874,05-04-2013,812,2,176.0,1863,11.0,shipped
506,02-08-2012,1,3,262.5,1864,12.5,shipped
295,12-01-2010,303,2,230.0,1865,11.5,shipped
769,27-12-2008,548,4,288.0,1866,12.0,cancelled
567,24-12-2012,516,2,220.0,1867,11.0,shipped
893,04-10-2008,153,3,273.0,1868,13.0,shipped
764,11-01-2009,341,3,225.0,1869,12.5,shipped
377,09-07-2010,665,4,500.0,1870,12.5,shipped
165,13-09-2011,899,3,351.0,1871,13.0,cancelled
574,08-02-2008,896,1,96.0,1872,12.0,shipped
364,26-02-2009,366,1,78.0,1873,13.0,cancelled
289,31-01-2013,597,3,262.5,1874,12.5,shipped
337,28-05-2010,484,1,57.5,1875,11.5,shipped
319,28-02-2009,406,3,337.5,1876,12.5,shipped
497,09-06-2009,359,2,175.0,1877,12.5,shipped
98,06-07-2007,460,1,92.0,1878,11.5,shipped
28,10-10-2007,397,4,276.0,1879,11.5,shipped
844,20-11-2010,669,4,460.0,1880,11.5,cancelled
17,12-10-2007,462,2,182.0,1881,13.0,cancelled
883,23-05-2007,858,4,260.0,1882,13.0,shipped
188,18-10-2009,626,3,300.0,1883,12.5,cancelled
50,15-12-2012,263,4,384.0,1884,12.0,shipped
263,13-09-2010,81,2,184.0,1885,11.5,shipped
325,03-12-2012,83,1,99.0,1886,11.0,shipped
236,02-12-2010,89,2,234.0,1887,13.0,shipped
134,04-10-2010,89,1,103.5,1888,11.5,shipped
95,27-01-2009,47,4,500.0,1889,12.5,cancelled
942,08-05-2008,490,4,260.0,1890,13.0,shipped
785,29-09-2009,21,2,115.0,1891,11.5,cancelled
82,17-01-2011,537,2,220.0,1892,11.0,shipped
432,17-06-2012,351,4,308.0,1893,11.0,cancelled
