customerId,productId,quantity,retailPrice,transactionId,markUp,orderStatus
920,276,4,276.0,15786,11.5,open
892,629,2,150.0,15787,12.5,open
826,783,1,80.5,15788,11.5,open
244,823,3,297.0,15789,11.0,open
39,689,3,207.0,15790,11.5,open
540,478,3,207.0,15791,11.5,open
522,509,1,55.0,15792,11.0,open
572,457,1,92.0,15793,11.5,open
993,733,3,337.5,15794,12.5,open
4,798,1,62.5,15795,12.5,open
968,971,2,220.0,15796,11.0,open
596,375,1,77.0,15797,11.0,open
567,844,3,345.0,15798,11.5,open
475,428,3,345.0,15799,11.5,open
177,588,4,220.0,15800,11.0,open
69,436,1,120.0,15801,12.0,open
117,473,1,104.0,15802,13.0,open
94,101,3,241.5,15803,11.5,open
954,401,2,144.0,15804,12.0,open
328,51,2,110.0,15805,11.0,open
62,240,4,520.0,15806,13.0,open
748,518,2,198.0,15807,11.0,open
809,868,1,115.0,15808,11.5,open
131,803,3,234.0,15809,13.0,open
1000,948,1,104.0,15810,13.0,open
501,848,3,312.0,15811,13.0,open
768,443,1,112.5,15812,12.5,open
568,198,3,375.0,15813,12.5,open
485,994,3,195.0,15814,13.0,open
734,895,3,300.0,15815,12.5,open
498,694,2,234.0,15816,13.0,open
632,260,3,310.5,15817,11.5,open
134,456,4,416.0,15818,13.0,open
864,801,2,192.0,15819,12.0,open
678,273,2,240.0,15820,12.0,open
411,777,2,161.0,15821,11.5,open
396,781,3,225.0,15822,12.5,open
612,901,3,351.0,15823,13.0,open
649,934,4,300.0,15824,12.5,open
2,632,2,230.0,15825,11.5,open
142,411,4,288.0,15826,12.0,open
291,143,2,175.0,15827,12.5,open
110,83,3,337.5,15828,12.5,open
288,895,1,92.0,15829,11.5,open
84,24,1,104.0,15830,13.0,open
361,416,2,220.0,15831,11.0,open
921,906,4,396.0,15832,11.0,open
555,210,3,351.0,15833,13.0,open
41,173,4,312.0,15834,13.0,open
698,141,2,156.0,15835,13.0,open
984,83,4,414.0,15836,11.5,open
660,415,1,112.5,15837,12.5,open
105,118,2,125.0,15838,12.5,open
487,564,2,207.0,15839,11.5,open
639,357,3,180.0,15840,12.0,open
979,379,1,104.0,15841,13.0,open
969,455,3,351.0,15842,13.0,open
511,412,4,384.0,15843,12.0,open
143,875,1,75.0,15844,12.5,open
779,640,3,324.0,15845,12.0,open
896,833,3,180.0,15846,12.0,open
808,835,3,300.0,15847,12.5,open
436,176,1,117.0,15848,13.0,open
878,657,4,230.0,15849,11.5,open
179,562,1,92.0,15850,11.5,open
173,969,3,360.0,15851,12.0,open
704,6,4,364.0,15852,13.0,open
545,284,3,273.0,15853,13.0,open
402,270,3,165.0,15854,11.0,open
875,907,1,75.0,15855,12.5,open
100,818,3,375.0,15856,12.5,open
508,476,4,480.0,15857,12.0,open
322,982,3,180.0,15858,12.0,open
180,458,4,520.0,15859,13.0,open
454,797,1,57.5,15860,11.5,open
715,225,3,312.0,15861,13.0,open
854,25,2,208.0,15862,13.0,open
836,720,3,264.0,15863,11.0,open
855,610,4,432.0,15864,12.0,open
85,331,3,375.0,15865,12.5,open
342,82,1,112.5,15866,12.5,open
560,264,2,220.0,15867,11.0,open
638,751,1,110.0,15868,11.0,open
969,757,1,91.0,15869,13.0,open
148,421,1,110.0,15870,11.0,open
849,584,1,55.0,15871,11.0,open
556,408,1,84.0,15872,12.0,open
303,137,1,130.0,15873,13.0,open
490,925,2,260.0,15874,13.0,open
23,388,2,216.0,15875,12.0,open
747,128,2,200.0,15876,12.5,open
608,332,1,117.0,15877,13.0,open
461,974,3,198.0,15878,11.0,open
328,377,3,262.5,15879,12.5,open
539,299,1,55.0,15880,11.0,open
959,915,4,520.0,15881,13.0,open
285,473,4,416.0,15882,13.0,open
225,279,4,414.0,15883,11.5,open
167,511,2,130.0,15884,13.0,open
880,23,2,138.0,15885,11.5,open
50,462,3,375.0,15886,12.5,open
634,114,3,264.0,15887,11.0,open
85,290,2,176.0,15888,11.0,open
802,144,4,352.0,15889,11.0,open
438,677,1,91.0,15890,13.0,open
826,33,1,65.0,15891,13.0,open
777,420,1,75.0,15892,12.5,open
211,176,4,468.0,15893,13.0,open
385,231,2,176.0,15894,11.0,open
13,435,2,138.0,15895,11.5,open
755,192,4,336.0,15896,12.0,open
20,402,4,276.0,15897,11.5,open
45,233,2,168.0,15898,12.0,open
324,621,2,154.0,15899,11.0,open
878,329,1,130.0,15900,13.0,open
844,994,4,260.0,15901,13.0,open
39,643,1,96.0,15902,12.0,open
854,809,4,308.0,15903,11.0,open
53,149,4,312.0,15904,13.0,open
971,138,3,276.0,15905,11.5,open
597,994,1,60.0,15906,12.0,open
831,71,4,322.0,15907,11.5,open
34,626,2,225.0,15908,12.5,open
645,33,1,60.0,15909,12.0,open
5,779,3,207.0,15910,11.5,open
609,489,2,216.0,15911,12.0,open
161,498,1,88.0,15912,11.0,open
73,694,3,310.5,15913,11.5,open
577,322,1,87.5,15914,12.5,open
268,775,4,440.0,15915,11.0,open
691,369,2,182.0,15916,13.0,open
100,827,2,144.0,15917,12.0,open
351,808,3,360.0,15918,12.0,open
931,517,3,216.0,15919,12.0,open
724,929,1,84.0,15920,12.0,open
964,913,4,460.0,15921,11.5,open
724,871,1,115.0,15922,11.5,open
661,328,3,234.0,15923,13.0,open
687,893,3,337.5,15924,12.5,open
750,145,2,234.0,15925,13.0,open
395,637,3,252.0,15926,12.0,open
862,318,2,207.0,15927,11.5,open
915,126,2,176.0,15928,11.0,open
346,963,4,260.0,15929,13.0,open
211,583,2,115.0,15930,11.5,open
488,573,2,260.0,15931,13.0,open
989,600,4,396.0,15932,11.0,open
585,584,2,110.0,15933,11.0,open
796,740,3,262.5,15934,12.5,open
151,680,4,400.0,15935,12.5,open
255,351,4,500.0,15936,12.5,open
120,213,1,112.5,15937,12.5,open
327,889,2,150.0,15938,12.5,open
289,777,2,175.0,15939,12.5,open
280,510,2,184.0,15940,11.5,open
159,504,3,180.0,15941,12.0,open
252,308,2,132.0,15942,11.0,open
8,160,3,375.0,15943,12.5,open
927,662,2,182.0,15944,13.0,open
728,269,2,230.0,15945,11.5,open
418,394,4,396.0,15946,11.0,open
974,93,4,276.0,15947,11.5,open
250,386,3,180.0,15948,12.0,open
428,516,1,88.0,15949,11.0,open
711,93,2,138.0,15950,11.5,open
891,211,3,345.0,15951,11.5,open
561,718,4,240.0,15952,12.0,open
815,538,4,468.0,15953,13.0,open
155,540,2,208.0,15954,13.0,open
532,731,1,117.0,15955,13.0,open
678,521,4,336.0,15956,12.0,open
591,14,1,62.5,15957,12.5,open
260,586,2,260.0,15958,13.0,open
134,567,2,225.0,15959,12.5,open
721,375,3,231.0,15960,11.0,open
608,916,3,198.0,15961,11.0,open
405,34,3,165.0,15962,11.0,open
102,513,1,91.0,15963,13.0,open
690,495,3,345.0,15964,11.5,open
421,478,4,312.0,15965,13.0,open
118,431,4,260.0,15966,13.0,open
497,690,2,144.0,15967,12.0,open
569,506,1,92.0,15968,11.5,open
657,448,1,55.0,15969,11.0,open
259,18,4,460.0,15970,11.5,open
584,718,1,55.0,15971,11.0,open
771,495,2,220.0,15972,11.0,open
873,531,4,264.0,15973,11.0,open
399,190,1,57.5,15974,11.5,open
959,310,4,468.0,15975,13.0,open
444,767,3,312.0,15976,13.0,open
803,84,3,312.0,15977,13.0,open
9,279,3,297.0,15978,11.0,open
255,396,4,400.0,15979,12.5,open
402,6,4,336.0,15980,12.0,open
962,974,1,69.0,15981,11.5,open
558,861,4,352.0,15982,11.0,open
334,365,4,240.0,15983,12.0,open
338,238,3,312.0,15984,13.0,open
533,872,3,300.0,15985,12.5,open
110,984,4,468.0,15986,13.0,open
87,560,4,260.0,15987,13.0,open
428,957,3,345.0,15988,11.5,open
181,288,1,91.0,15989,13.0,open
696,771,1,60.0,15990,12.0,open
521,863,2,154.0,15991,11.0,open
488,151,2,161.0,15992,11.5,open
93,197,1,104.0,15993,13.0,open
424,715,2,234.0,15994,13.0,open
713,926,2,192.0,15995,12.0,open
501,638,2,175.0,15996,12.5,open
970,328,1,75.0,15997,12.5,open
132,759,2,234.0,15998,13.0,open
486,485,3,234.0,15999,13.0,open
575,147,4,396.0,16000,11.0,open
1,925,4,480.0,16001,12.0,open
295,809,4,350.0,16002,12.5,open
235,130,2,234.0,16003,13.0,open
214,977,2,208.0,16004,13.0,open
998,190,2,115.0,16005,11.5,open
919,744,3,288.0,16006,12.0,open
270,948,1,96.0,16007,12.0,open
255,766,2,120.0,16008,12.0,open
849,552,4,414.0,16009,11.5,open
234,275,3,351.0,16010,13.0,open
342,572,3,195.0,16011,13.0,open
779,979,3,360.0,16012,12.0,open
269,484,4,384.0,16013,12.0,open
220,104,2,240.0,16014,12.0,open
625,438,1,66.0,16015,11.0,open
10,118,4,220.0,16016,11.0,open
527,722,3,180.0,16017,12.0,open
273,783,3,273.0,16018,13.0,open
411,315,1,88.0,16019,11.0,open
348,425,2,115.0,16020,11.5,open
308,493,2,110.0,16021,11.0,open
706,481,2,200.0,16022,12.5,open
80,647,2,220.0,16023,11.0,open
538,929,1,84.0,16024,12.0,open
258,704,3,165.0,16025,11.0,open
266,504,1,60.0,16026,12.0,open
564,709,4,416.0,16027,13.0,open
351,134,2,156.0,16028,13.0,open
954,941,4,480.0,16029,12.0,open
401,899,4,260.0,16030,13.0,open
531,209,3,264.0,16031,11.0,open
169,422,3,165.0,16032,11.0,open
79,704,1,65.0,16033,13.0,open
695,800,3,297.0,16034,11.0,open
863,653,2,225.0,16035,12.5,open
424,381,1,77.0,16036,11.0,open
500,365,2,115.0,16037,11.5,open
639,347,4,440.0,16038,11.0,open
662,581,3,312.0,16039,13.0,open
43,720,1,104.0,16040,13.0,open
652,100,2,150.0,16041,12.5,open
758,36,2,260.0,16042,13.0,open
106,667,4,308.0,16043,11.0,open
821,277,1,91.0,16044,13.0,open
218,308,1,75.0,16045,12.5,open
55,195,4,480.0,16046,12.0,open
781,656,4,440.0,16047,11.0,open
13,731,1,117.0,16048,13.0,open
555,963,1,57.5,16049,11.5,open
798,15,1,100.0,16050,12.5,open
910,181,3,241.5,16051,11.5,open
383,205,1,125.0,16052,12.5,open
502,818,3,345.0,16053,11.5,open
765,88,4,468.0,16054,13.0,open
895,657,1,62.5,16055,12.5,open
530,705,4,440.0,16056,11.0,open
420,470,4,460.0,16057,11.5,open
348,806,2,182.0,16058,13.0,open
44,732,3,165.0,16059,11.0,open
440,615,4,250.0,16060,12.5,open
164,990,3,288.0,16061,12.0,open
171,213,1,112.5,16062,12.5,open
92,101,1,77.0,16063,11.0,open
960,919,4,368.0,16064,11.5,open
571,67,4,414.0,16065,11.5,open
358,974,4,276.0,16066,11.5,open
194,957,2,260.0,16067,13.0,open
240,771,4,260.0,16068,13.0,open
634,522,4,396.0,16069,11.0,open
47,57,1,60.0,16070,12.0,open
561,876,4,336.0,16071,12.0,open
90,189,2,207.0,16072,11.5,open
39,473,4,416.0,16073,13.0,open
372,474,3,225.0,16074,12.5,open
628,579,3,225.0,16075,12.5,open
769,263,1,77.0,16076,11.0,open
76,514,3,172.5,16077,11.5,open
828,63,1,125.0,16078,12.5,open
824,733,4,396.0,16079,11.0,open
787,148,4,260.0,16080,13.0,open
93,901,4,432.0,16081,12.0,open
716,718,1,57.5,16082,11.5,open
450,783,4,308.0,16083,11.0,open
61,359,4,276.0,16084,11.5,open
685,5,3,198.0,16085,11.0,open
266,800,3,337.5,16086,12.5,open
995,715,1,99.0,16087,11.0,open
45,508,3,172.5,16088,11.5,open
681,90,4,220.0,16089,11.0,open
985,580,2,198.0,16090,11.0,open
388,657,4,230.0,16091,11.5,open
354,529,2,250.0,16092,12.5,open
674,964,1,62.5,16093,12.5,open
881,559,4,480.0,16094,12.0,open
153,340,4,416.0,16095,13.0,open
908,738,3,288.0,16096,12.0,open
408,1000,1,99.0,16097,11.0,open
363,353,4,416.0,16098,13.0,open
327,620,4,500.0,16099,12.5,open
702,704,1,62.5,16100,12.5,open
714,720,3,312.0,16101,13.0,open
860,481,1,92.0,16102,11.5,open
142,566,3,207.0,16103,11.5,open
983,860,1,62.5,16104,12.5,open
936,283,2,138.0,16105,11.5,open
592,914,1,65.0,16106,13.0,open
30,1,1,92.0,16107,11.5,open
896,107,4,220.0,16108,11.0,open
838,63,3,375.0,16109,12.5,open
336,634,4,230.0,16110,11.5,open
386,840,1,75.0,16111,12.5,open
538,327,4,520.0,16112,13.0,open
958,888,1,87.5,16113,12.5,open
598,605,4,220.0,16114,11.0,open
738,186,3,252.0,16115,12.0,open
794,713,2,225.0,16116,12.5,open
72,499,2,138.0,16117,11.5,open
206,654,3,375.0,16118,12.5,open
524,755,4,432.0,16119,12.0,open
414,160,1,120.0,16120,12.0,open
116,393,4,276.0,16121,11.5,open
104,614,1,84.0,16122,12.0,open
618,1,1,100.0,16123,12.5,open
428,683,1,100.0,16124,12.5,open
303,376,4,250.0,16125,12.5,open
910,850,2,125.0,16126,12.5,open
956,144,2,192.0,16127,12.0,open
223,812,1,69.0,16128,11.5,open
510,930,4,230.0,16129,11.5,open
747,834,2,234.0,16130,13.0,open
240,256,1,91.0,16131,13.0,open
482,332,1,103.5,16132,11.5,open
146,884,4,276.0,16133,11.5,open
841,894,4,276.0,16134,11.5,open
619,611,4,240.0,16135,12.0,open
567,442,1,72.0,16136,12.0,open
674,807,2,132.0,16137,11.0,open
502,489,3,351.0,16138,13.0,open
539,604,4,460.0,16139,11.5,open
998,452,2,198.0,16140,11.0,open
825,138,3,276.0,16141,11.5,open
291,509,1,57.5,16142,11.5,open
563,827,3,234.0,16143,13.0,open
263,571,4,240.0,16144,12.0,open
177,177,3,300.0,16145,12.5,open
456,29,1,100.0,16146,12.5,open
962,148,4,250.0,16147,12.5,open
426,84,2,208.0,16148,13.0,open
325,836,2,176.0,16149,11.0,open
127,759,3,337.5,16150,12.5,open
153,113,1,78.0,16151,13.0,open
800,288,1,87.5,16152,12.5,open
204,368,1,57.5,16153,11.5,open
222,54,3,187.5,16154,12.5,open
750,455,2,234.0,16155,13.0,open
354,38,1,92.0,16156,11.5,open
328,222,3,324.0,16157,12.0,open
583,859,1,117.0,16158,13.0,open
979,116,1,75.0,16159,12.5,open
505,484,4,400.0,16160,12.5,open
788,719,3,390.0,16161,13.0,open
541,277,3,262.5,16162,12.5,open
552,896,1,103.5,16163,11.5,open
548,757,2,161.0,16164,11.5,open
697,325,3,262.5,16165,12.5,open
860,614,2,154.0,16166,11.0,open
790,604,4,500.0,16167,12.5,open
155,796,3,330.0,16168,11.0,open
550,41,1,84.0,16169,12.0,open
856,799,3,234.0,16170,13.0,open
818,486,3,300.0,16171,12.5,open
132,333,1,65.0,16172,13.0,open
516,723,2,260.0,16173,13.0,open
445,899,2,125.0,16174,12.5,open
20,698,1,104.0,16175,13.0,open
15,220,4,288.0,16176,12.0,open
106,42,1,55.0,16177,11.0,open
911,194,4,468.0,16178,13.0,open
675,626,4,468.0,16179,13.0,open
35,761,2,176.0,16180,11.0,open
953,292,3,360.0,16181,12.0,open
310,793,3,234.0,16182,13.0,open
750,59,1,78.0,16183,13.0,open
528,583,4,220.0,16184,11.0,open
509,338,4,220.0,16185,11.0,open
665,175,4,308.0,16186,11.0,open
236,443,3,351.0,16187,13.0,open
48,744,1,88.0,16188,11.0,open
454,683,4,400.0,16189,12.5,open
422,279,2,216.0,16190,12.0,open
164,840,1,75.0,16191,12.5,open
137,328,2,156.0,16192,13.0,open
387,892,3,262.5,16193,12.5,open
55,845,1,88.0,16194,11.0,open
533,612,4,460.0,16195,11.5,open
97,637,4,308.0,16196,11.0,open
29,504,4,220.0,16197,11.0,open
216,617,3,172.5,16198,11.5,open
823,435,4,312.0,16199,13.0,open
980,320,3,390.0,16200,13.0,open
631,994,3,165.0,16201,11.0,open
418,805,1,88.0,16202,11.0,open
534,856,4,416.0,16203,13.0,open
598,343,4,480.0,16204,12.0,open
639,436,2,250.0,16205,12.5,open
967,805,1,96.0,16206,12.0,open
345,329,4,520.0,16207,13.0,open
421,601,4,308.0,16208,11.0,open
801,136,2,184.0,16209,11.5,open
597,620,1,120.0,16210,12.0,open
931,528,2,198.0,16211,11.0,open
980,235,2,175.0,16212,12.5,open
961,770,2,161.0,16213,11.5,open
211,749,3,312.0,16214,13.0,open
299,579,1,75.0,16215,12.5,open
668,311,4,300.0,16216,12.5,open
616,389,1,60.0,16217,12.0,open
38,414,3,297.0,16218,11.0,open
665,945,4,322.0,16219,11.5,open
757,439,2,198.0,16220,11.0,open
20,85,4,300.0,16221,12.5,open
651,29,3,300.0,16222,12.5,open
396,728,1,72.0,16223,12.0,open
935,225,4,416.0,16224,13.0,open
181,132,2,216.0,16225,12.0,open
413,595,1,104.0,16226,13.0,open
368,394,2,216.0,16227,12.0,open
728,41,4,308.0,16228,11.0,open
469,53,3,262.5,16229,12.5,open
197,408,3,273.0,16230,13.0,open
306,199,1,120.0,16231,12.0,open
906,590,1,88.0,16232,11.0,open
813,242,3,288.0,16233,12.0,open
567,986,4,308.0,16234,11.0,open
185,977,3,300.0,16235,12.5,open
184,49,3,360.0,16236,12.0,open
513,609,1,66.0,16237,11.0,open
72,453,4,450.0,16238,12.5,open
656,443,4,450.0,16239,12.5,open
454,225,3,276.0,16240,11.5,open
638,103,1,130.0,16241,13.0,open
822,858,1,87.5,16242,12.5,open
671,711,3,262.5,16243,12.5,open
205,177,4,384.0,16244,12.0,open
756,948,2,200.0,16245,12.5,open
154,925,4,440.0,16246,11.0,open
61,412,4,352.0,16247,11.0,open
863,76,2,138.0,16248,11.5,open
310,38,2,192.0,16249,12.0,open
950,641,4,450.0,16250,12.5,open
711,556,3,195.0,16251,13.0,open
428,787,1,110.0,16252,11.0,open
468,100,2,150.0,16253,12.5,open
948,813,4,312.0,16254,13.0,open
237,117,4,416.0,16255,13.0,open
32,681,4,468.0,16256,13.0,open
515,13,1,100.0,16257,12.5,open
334,313,4,500.0,16258,12.5,open
662,284,4,364.0,16259,13.0,open
866,550,2,208.0,16260,13.0,open
39,46,1,110.0,16261,11.0,open
896,145,2,234.0,16262,13.0,open
531,350,3,172.5,16263,11.5,open
379,240,3,330.0,16264,11.0,open
129,727,3,360.0,16265,12.0,open
134,737,1,108.0,16266,12.0,open
170,358,4,240.0,16267,12.0,open
647,660,2,230.0,16268,11.5,open
631,622,1,69.0,16269,11.5,open
903,976,2,230.0,16270,11.5,open
451,829,2,144.0,16271,12.0,open
446,239,4,440.0,16272,11.0,open
185,445,2,220.0,16273,11.0,open
476,453,4,414.0,16274,11.5,open
358,242,3,264.0,16275,11.0,open
784,669,4,440.0,16276,11.0,open
294,673,4,300.0,16277,12.5,open
269,179,4,336.0,16278,12.0,open
998,334,3,324.0,16279,12.0,open
415,828,1,84.0,16280,12.0,open
12,163,4,500.0,16281,12.5,open
982,690,1,66.0,16282,11.0,open
330,806,4,322.0,16283,11.5,open
315,272,4,250.0,16284,12.5,open
55,207,4,400.0,16285,12.5,open
448,925,4,460.0,16286,11.5,open
899,616,1,62.5,16287,12.5,open
28,405,3,172.5,16288,11.5,open
206,988,1,75.0,16289,12.5,open
169,606,4,468.0,16290,13.0,open
207,747,1,88.0,16291,11.0,open
434,615,4,250.0,16292,12.5,open
732,512,3,225.0,16293,12.5,open
281,4,2,144.0,16294,12.0,open
43,117,1,100.0,16295,12.5,open
636,102,3,225.0,16296,12.5,open
307,807,3,216.0,16297,12.0,open
507,22,3,297.0,16298,11.0,open
116,190,3,165.0,16299,11.0,open
453,945,2,161.0,16300,11.5,open
504,479,2,132.0,16301,11.0,open
650,346,2,260.0,16302,13.0,open
716,812,2,138.0,16303,11.5,open
364,121,2,120.0,16304,12.0,open
317,627,1,65.0,16305,13.0,open
191,157,2,260.0,16306,13.0,open
862,894,1,72.0,16307,12.0,open
723,681,1,112.5,16308,12.5,open
486,601,4,350.0,16309,12.5,open
687,412,3,264.0,16310,11.0,open
434,691,2,184.0,16311,11.5,open
612,126,2,192.0,16312,12.0,open
457,176,2,216.0,16313,12.0,open
915,130,2,225.0,16314,12.5,open
211,723,1,125.0,16315,12.5,open
844,239,4,440.0,16316,11.0,open
816,397,2,182.0,16317,13.0,open
994,311,4,276.0,16318,11.5,open
479,700,2,130.0,16319,13.0,open
383,131,4,300.0,16320,12.5,open
784,629,1,72.0,16321,12.0,open
185,238,2,176.0,16322,11.0,open
987,304,3,273.0,16323,13.0,open
784,160,2,240.0,16324,12.0,open
35,209,3,276.0,16325,11.5,open
505,802,1,104.0,16326,13.0,open
428,161,4,414.0,16327,11.5,open
161,588,4,220.0,16328,11.0,open
576,554,3,262.5,16329,12.5,open
973,274,2,240.0,16330,12.0,open
446,41,1,84.0,16331,12.0,open
765,397,2,182.0,16332,13.0,open
747,643,2,200.0,16333,12.5,open
936,557,4,432.0,16334,12.0,open
277,981,3,264.0,16335,11.0,open
321,628,2,192.0,16336,12.0,open
593,446,2,168.0,16337,12.0,open
751,394,2,198.0,16338,11.0,open
599,904,2,130.0,16339,13.0,open
12,805,1,100.0,16340,12.5,open
842,94,2,208.0,16341,13.0,open
977,323,2,138.0,16342,11.5,open
977,185,3,345.0,16343,11.5,open
309,647,1,130.0,16344,13.0,open
632,447,4,414.0,16345,11.5,open
192,296,1,57.5,16346,11.5,open
469,648,2,182.0,16347,13.0,open
721,185,3,345.0,16348,11.5,open
782,124,4,260.0,16349,13.0,open
645,871,1,115.0,16350,11.5,open
437,562,1,92.0,16351,11.5,open
59,689,3,198.0,16352,11.0,open
989,110,2,130.0,16353,13.0,open
96,722,2,130.0,16354,13.0,open
445,407,2,138.0,16355,11.5,open
867,437,3,273.0,16356,13.0,open
712,639,1,55.0,16357,11.0,open
472,866,4,336.0,16358,12.0,open
353,482,3,390.0,16359,13.0,open
389,328,2,156.0,16360,13.0,open
724,304,2,182.0,16361,13.0,open
317,549,3,390.0,16362,13.0,open
206,795,2,225.0,16363,12.5,open
678,654,4,520.0,16364,13.0,open
420,116,4,300.0,16365,12.5,open
441,58,1,87.5,16366,12.5,open
409,156,3,345.0,16367,11.5,open
349,995,1,84.0,16368,12.0,open
869,639,2,125.0,16369,12.5,open
749,975,3,375.0,16370,12.5,open
913,972,4,336.0,16371,12.0,open
920,228,4,450.0,16372,12.5,open
382,362,4,350.0,16373,12.5,open
834,400,4,240.0,16374,12.0,open
680,904,1,57.5,16375,11.5,open
761,946,2,132.0,16376,11.0,open
956,981,3,312.0,16377,13.0,open
649,563,3,310.5,16378,11.5,open
600,305,4,250.0,16379,12.5,open
303,303,4,460.0,16380,11.5,open
437,520,2,207.0,16381,11.5,open
422,21,1,96.0,16382,12.0,open
322,204,2,175.0,16383,12.5,open
413,332,1,103.5,16384,11.5,open
514,946,1,75.0,16385,12.5,open
851,156,3,330.0,16386,11.0,open
986,568,2,125.0,16387,12.5,open
659,129,1,69.0,16388,11.5,open
824,316,3,264.0,16389,11.0,open
658,156,2,240.0,16390,12.0,open
866,579,3,234.0,16391,13.0,open
665,59,4,264.0,16392,11.0,open
409,462,3,330.0,16393,11.0,open
667,924,2,234.0,16394,13.0,open
141,840,2,150.0,16395,12.5,open
709,162,2,110.0,16396,11.0,open
613,769,1,65.0,16397,13.0,open
782,433,1,57.5,16398,11.5,open
684,609,2,150.0,16399,12.5,open
418,385,2,240.0,16400,12.0,open
175,749,3,288.0,16401,12.0,open
500,60,2,207.0,16402,11.5,open
715,516,1,100.0,16403,12.5,open
549,969,3,375.0,16404,12.5,open
779,855,1,117.0,16405,13.0,open
26,164,3,324.0,16406,12.0,open
464,612,4,480.0,16407,12.0,open
703,469,1,88.0,16408,11.0,open
712,340,4,384.0,16409,12.0,open
482,875,2,144.0,16410,12.0,open
675,108,3,172.5,16411,11.5,open
201,274,3,360.0,16412,12.0,open
439,843,3,297.0,16413,11.0,open
318,502,4,352.0,16414,11.0,open
757,787,4,520.0,16415,13.0,open
342,307,2,225.0,16416,12.5,open
2,984,1,112.5,16417,12.5,open
669,314,4,288.0,16418,12.0,open
746,737,2,216.0,16419,12.0,open
839,708,2,156.0,16420,13.0,open
8,290,1,88.0,16421,11.0,open
168,629,4,276.0,16422,11.5,open
928,862,2,216.0,16423,12.0,open
447,751,2,220.0,16424,11.0,open
711,543,3,310.5,16425,11.5,open
592,150,4,450.0,16426,12.5,open
9,511,3,180.0,16427,12.0,open
531,96,4,414.0,16428,11.5,open
291,926,1,100.0,16429,12.5,open
638,340,3,312.0,16430,13.0,open
81,538,3,297.0,16431,11.0,open
702,584,4,260.0,16432,13.0,open
829,232,3,262.5,16433,12.5,open
194,370,2,220.0,16434,11.0,open
365,176,4,396.0,16435,11.0,open
632,352,4,250.0,16436,12.5,open
766,912,3,337.5,16437,12.5,open
578,665,3,310.5,16438,11.5,open
784,278,4,460.0,16439,11.5,open
681,815,4,364.0,16440,13.0,open
731,820,2,240.0,16441,12.0,open
468,516,2,192.0,16442,12.0,open
788,735,2,161.0,16443,11.5,open
148,306,1,75.0,16444,12.5,open
580,187,3,252.0,16445,12.0,open
546,430,4,396.0,16446,11.0,open
665,227,4,350.0,16447,12.5,open
677,677,4,322.0,16448,11.5,open
292,634,1,57.5,16449,11.5,open
318,984,4,414.0,16450,11.5,open
595,931,3,310.5,16451,11.5,open
706,33,1,62.5,16452,12.5,open
3,908,1,66.0,16453,11.0,open
60,866,2,175.0,16454,12.5,open
212,308,3,225.0,16455,12.5,open
766,6,2,161.0,16456,11.5,open
943,479,2,150.0,16457,12.5,open
446,553,4,450.0,16458,12.5,open
165,781,2,138.0,16459,11.5,open
964,522,2,225.0,16460,12.5,open
375,191,2,198.0,16461,11.0,open
131,685,3,195.0,16462,13.0,open
337,789,1,57.5,16463,11.5,open
98,953,1,72.0,16464,12.0,open
811,825,3,252.0,16465,12.0,open
311,657,1,57.5,16466,11.5,open
812,563,2,234.0,16467,13.0,open
583,740,4,336.0,16468,12.0,open
783,647,3,345.0,16469,11.5,open
219,231,2,184.0,16470,11.5,open
540,865,4,312.0,16471,13.0,open
636,241,3,390.0,16472,13.0,open
323,876,1,84.0,16473,12.0,open
441,143,2,175.0,16474,12.5,open
756,938,3,390.0,16475,13.0,open
109,430,4,414.0,16476,11.5,open
999,438,2,150.0,16477,12.5,open
42,612,3,345.0,16478,11.5,open
749,42,1,65.0,16479,13.0,open
825,398,4,364.0,16480,13.0,open
910,361,2,150.0,16481,12.5,open
652,557,3,310.5,16482,11.5,open
406,108,2,125.0,16483,12.5,open
363,215,4,322.0,16484,11.5,open
428,841,1,125.0,16485,12.5,open
902,938,1,110.0,16486,11.0,open
143,371,3,390.0,16487,13.0,open
927,680,4,416.0,16488,13.0,open
709,166,1,103.5,16489,11.5,open
970,189,2,225.0,16490,12.5,open
377,198,1,110.0,16491,11.0,open
208,820,2,250.0,16492,12.5,open
90,532,4,276.0,16493,11.5,open
453,63,2,260.0,16494,13.0,open
553,825,4,308.0,16495,11.0,open
997,622,3,198.0,16496,11.0,open
384,156,3,330.0,16497,11.0,open
278,410,1,75.0,16498,12.5,open
975,267,1,62.5,16499,12.5,open
798,511,1,60.0,16500,12.0,open
882,98,1,120.0,16501,12.0,open
65,457,3,312.0,16502,13.0,open
254,359,1,72.0,16503,12.0,open
729,428,4,480.0,16504,12.0,open
461,795,1,117.0,16505,13.0,open
7,56,2,130.0,16506,13.0,open
68,612,3,345.0,16507,11.5,open
644,39,2,130.0,16508,13.0,open
648,478,2,144.0,16509,12.0,open
222,98,2,220.0,16510,11.0,open
223,446,2,182.0,16511,13.0,open
663,639,2,110.0,16512,11.0,open
819,420,4,264.0,16513,11.0,open
398,865,2,156.0,16514,13.0,open
556,300,2,161.0,16515,11.5,open
134,708,1,75.0,16516,12.5,open
805,342,1,78.0,16517,13.0,open
595,525,4,276.0,16518,11.5,open
189,142,4,240.0,16519,12.0,open
469,780,2,200.0,16520,12.5,open
