customerId,productId,quantity,retailPrice,transactionId,markUp,orderStatus
652,665,2,240.0,32536,12.0,open
124,736,1,60.0,32537,12.0,open
955,837,2,176.0,32538,11.0,open
44,133,3,252.0,32539,12.0,open
934,42,2,225.0,32540,12.5,open
915,878,1,84.0,32541,12.0,open
113,743,4,260.0,32542,13.0,open
820,765,3,390.0,32543,13.0,open
184,371,4,500.0,32544,12.5,open
362,971,2,198.0,32545,11.0,open
483,860,4,500.0,32546,12.5,open
215,622,4,312.0,32547,13.0,open
133,815,4,230.0,32548,11.5,open
948,449,3,225.0,32549,12.5,open
113,383,2,225.0,32550,12.5,open
929,318,3,337.5,32551,12.5,open
427,890,3,330.0,32552,11.0,open
816,960,2,138.0,32553,11.5,open
57,744,3,330.0,32554,11.0,open
369,941,1,55.0,32555,11.0,open
893,285,4,384.0,32556,12.0,open
942,890,1,130.0,32557,13.0,open
535,618,4,230.0,32558,11.5,open
468,861,1,80.5,32559,11.5,open
599,470,1,75.0,32560,12.5,open
447,851,3,241.5,32561,11.5,open
985,679,2,120.0,32562,12.0,open
995,553,2,144.0,32563,12.0,open
592,684,4,500.0,32564,12.5,open
312,947,4,288.0,32565,12.0,open
137,873,1,60.0,32566,12.0,open
758,901,2,250.0,32567,12.5,open
511,479,3,198.0,32568,11.0,open
610,475,1,100.0,32569,12.5,open
265,146,1,120.0,32570,12.0,open
224,460,2,200.0,32571,12.5,open
151,964,3,288.0,32572,12.0,open
73,110,3,390.0,32573,13.0,open
785,519,4,520.0,32574,13.0,open
641,256,1,103.5,32575,11.5,open
575,127,1,103.5,32576,11.5,open
363,702,3,180.0,32577,12.0,open
591,267,4,468.0,32578,13.0,open
530,879,4,400.0,32579,12.5,open
424,292,2,125.0,32580,12.5,open
804,389,3,390.0,32581,13.0,open
728,592,1,92.0,32582,11.5,open
641,959,3,187.5,32583,12.5,open
793,694,1,78.0,32584,13.0,open
576,947,4,276.0,32585,11.5,open
384,736,2,110.0,32586,11.0,open
1000,445,4,400.0,32587,12.5,open
280,491,2,150.0,32588,12.5,open
439,140,2,150.0,32589,12.5,open
632,813,3,241.5,32590,11.5,open
512,620,4,264.0,32591,11.0,open
706,199,3,330.0,32592,11.0,open
983,174,2,240.0,32593,12.0,open
863,849,3,195.0,32594,13.0,open
866,361,4,322.0,32595,11.5,open
466,490,2,120.0,32596,12.0,open
171,408,2,175.0,32597,12.5,open
524,571,1,57.5,32598,11.5,open
987,777,3,180.0,32599,12.0,open
513,716,3,337.5,32600,12.5,open
551,21,4,250.0,32601,12.5,open
468,391,4,264.0,32602,11.0,open
241,164,1,108.0,32603,12.0,open
623,115,2,216.0,32604,12.0,open
956,536,4,384.0,32605,12.0,open
71,721,2,110.0,32606,11.0,open
810,47,2,250.0,32607,12.5,open
875,783,4,250.0,32608,12.5,open
825,878,1,80.5,32609,11.5,open
166,399,1,88.0,32610,11.0,open
275,12,4,384.0,32611,12.0,open
44,793,2,144.0,32612,12.0,open
406,995,3,375.0,32613,12.5,open
867,366,4,288.0,32614,12.0,open
373,104,2,161.0,32615,11.5,open
106,608,2,234.0,32616,13.0,open
106,43,2,125.0,32617,12.5,open
445,50,1,65.0,32618,13.0,open
168,674,3,198.0,32619,11.0,open
41,992,2,150.0,32620,12.5,open
52,700,2,125.0,32621,12.5,open
636,989,1,108.0,32622,12.0,open
528,786,1,100.0,32623,12.5,open
737,8,3,262.5,32624,12.5,open
632,302,1,104.0,32625,13.0,open
21,199,1,115.0,32626,11.5,open
736,643,4,260.0,32627,13.0,open
27,473,4,468.0,32628,13.0,open
274,259,3,241.5,32629,11.5,open
527,583,4,300.0,32630,12.5,open
403,867,1,117.0,32631,13.0,open
694,307,1,60.0,32632,12.0,open
116,536,1,100.0,32633,12.5,open
570,320,1,65.0,32634,13.0,open
495,19,4,416.0,32635,13.0,open
656,677,3,276.0,32636,11.5,open
373,905,4,250.0,32637,12.5,open
914,659,4,336.0,32638,12.0,open
294,297,2,110.0,32639,11.0,open
568,604,3,180.0,32640,12.0,open
307,224,1,96.0,32641,12.0,open
18,866,3,351.0,32642,13.0,open
448,108,3,330.0,32643,11.0,open
643,820,1,112.5,32644,12.5,open
572,87,1,100.0,32645,12.5,open
370,268,3,273.0,32646,13.0,open
963,940,3,330.0,32647,11.0,open
688,154,3,198.0,32648,11.0,open
433,928,1,72.0,32649,12.0,open
181,305,3,360.0,32650,12.0,open
26,884,1,112.5,32651,12.5,open
106,523,3,231.0,32652,11.0,open
957,947,3,207.0,32653,11.5,open
741,434,1,96.0,32654,12.0,open
900,117,2,168.0,32655,12.0,open
12,766,1,91.0,32656,13.0,open
691,134,4,500.0,32657,12.5,open
804,353,2,130.0,32658,13.0,open
890,736,3,172.5,32659,11.5,open
544,52,4,250.0,32660,12.5,open
598,169,4,276.0,32661,11.5,open
469,626,4,416.0,32662,13.0,open
397,483,3,312.0,32663,13.0,open
30,460,4,352.0,32664,11.0,open
145,40,4,276.0,32665,11.5,open
284,152,3,288.0,32666,12.0,open
536,182,1,91.0,32667,13.0,open
800,486,1,62.5,32668,12.5,open
388,926,1,80.5,32669,11.5,open
602,147,4,414.0,32670,11.5,open
488,45,2,220.0,32671,11.0,open
191,796,2,200.0,32672,12.5,open
688,156,3,241.5,32673,11.5,open
630,420,4,350.0,32674,12.5,open
905,448,1,99.0,32675,11.0,open
623,394,3,310.5,32676,11.5,open
349,909,4,468.0,32677,13.0,open
150,605,1,88.0,32678,11.0,open
86,348,3,324.0,32679,12.0,open
559,604,4,260.0,32680,13.0,open
943,819,2,125.0,32681,12.5,open
445,823,1,75.0,32682,12.5,open
443,90,1,108.0,32683,12.0,open
675,843,2,144.0,32684,12.0,open
414,662,3,231.0,32685,11.0,open
707,818,2,220.0,32686,11.0,open
899,143,1,77.0,32687,11.0,open
700,37,4,440.0,32688,11.0,open
243,975,1,110.0,32689,11.0,open
970,85,1,57.5,32690,11.5,open
324,79,3,180.0,32691,12.0,open
92,810,4,416.0,32692,13.0,open
950,712,2,234.0,32693,13.0,open
494,815,3,195.0,32694,13.0,open
937,52,1,55.0,32695,11.0,open
11,170,2,154.0,32696,11.0,open
81,836,3,312.0,32697,13.0,open
503,596,4,350.0,32698,12.5,open
760,15,3,288.0,32699,12.0,open
962,323,1,100.0,32700,12.5,open
542,225,4,336.0,32701,12.0,open
273,815,4,230.0,32702,11.5,open
688,54,3,241.5,32703,11.5,open
984,581,3,345.0,32704,11.5,open
661,270,2,184.0,32705,11.5,open
701,538,1,62.5,32706,12.5,open
627,379,3,273.0,32707,13.0,open
308,904,3,187.5,32708,12.5,open
786,151,4,364.0,32709,13.0,open
760,302,1,88.0,32710,11.0,open
292,812,4,352.0,32711,11.0,open
139,615,2,132.0,32712,11.0,open
436,24,2,144.0,32713,12.0,open
598,776,1,65.0,32714,13.0,open
831,12,4,416.0,32715,13.0,open
453,143,1,91.0,32716,13.0,open
108,115,2,234.0,32717,13.0,open
487,616,3,165.0,32718,11.0,open
285,137,4,264.0,32719,11.0,open
587,280,3,360.0,32720,12.0,open
778,145,3,330.0,32721,11.0,open
351,36,4,312.0,32722,13.0,open
132,212,4,264.0,32723,11.0,open
854,471,1,115.0,32724,11.5,open
877,511,2,260.0,32725,13.0,open
266,663,4,368.0,32726,11.5,open
731,152,3,264.0,32727,11.0,open
476,978,3,195.0,32728,13.0,open
158,186,3,273.0,32729,13.0,open
19,137,3,234.0,32730,13.0,open
360,141,3,351.0,32731,13.0,open
771,458,2,200.0,32732,12.5,open
313,549,1,77.0,32733,11.0,open
667,659,3,252.0,32734,12.0,open
829,914,3,351.0,32735,13.0,open
785,521,3,165.0,32736,11.0,open
478,75,2,161.0,32737,11.5,open
920,265,2,115.0,32738,11.5,open
230,445,1,104.0,32739,13.0,open
375,216,4,260.0,32740,13.0,open
961,215,2,192.0,32741,12.0,open
204,18,4,396.0,32742,11.0,open
302,575,3,351.0,32743,13.0,open
208,117,1,87.5,32744,12.5,open
434,740,2,110.0,32745,11.0,open
359,587,4,416.0,32746,13.0,open
213,261,2,156.0,32747,13.0,open
144,719,4,312.0,32748,13.0,open
737,395,1,72.0,32749,12.0,open
110,799,4,468.0,32750,13.0,open
159,340,3,165.0,32751,11.0,open
95,302,4,416.0,32752,13.0,open
60,842,3,324.0,32753,12.0,open
758,678,3,288.0,32754,12.0,open
142,28,4,368.0,32755,11.5,open
666,130,1,60.0,32756,12.0,open
810,627,4,230.0,32757,11.5,open
901,320,1,62.5,32758,12.5,open
646,797,2,192.0,32759,12.0,open
695,985,4,300.0,32760,12.5,open
829,233,3,216.0,32761,12.0,open
499,553,3,207.0,32762,11.5,open
521,769,4,468.0,32763,13.0,open
187,442,4,500.0,32764,12.5,open
828,223,4,322.0,32765,11.5,open
132,855,3,337.5,32766,12.5,open
458,383,3,337.5,32767,12.5,open
167,87,4,352.0,32768,11.0,open
948,986,3,264.0,32769,11.0,open
11,302,1,96.0,32770,12.0,open
725,765,1,125.0,32771,12.5,open
521,25,4,352.0,32772,11.0,open
259,734,1,99.0,32773,11.0,open
12,520,4,460.0,32774,11.5,open
545,53,1,55.0,32775,11.0,open
107,445,2,208.0,32776,13.0,open
741,101,1,72.0,32777,12.0,open
897,588,1,65.0,32778,13.0,open
550,782,4,396.0,32779,11.0,open
181,886,1,92.0,32780,11.5,open
852,992,1,66.0,32781,11.0,open
803,762,4,416.0,32782,13.0,open
71,427,4,368.0,32783,11.5,open
549,949,4,432.0,32784,12.0,open
251,254,4,384.0,32785,12.0,open
142,525,1,55.0,32786,11.0,open
800,278,3,216.0,32787,12.0,open
822,732,1,125.0,32788,12.5,open
469,208,4,352.0,32789,11.0,open
165,73,4,288.0,32790,12.0,open
372,968,4,260.0,32791,13.0,open
697,109,3,198.0,32792,11.0,open
448,180,3,297.0,32793,11.0,open
702,701,1,80.5,32794,11.5,open
871,254,1,104.0,32795,13.0,open
363,145,3,345.0,32796,11.5,open
831,859,3,172.5,32797,11.5,open
870,814,4,276.0,32798,11.5,open
967,985,2,138.0,32799,11.5,open
838,491,1,66.0,32800,11.0,open
677,556,2,144.0,32801,12.0,open
7,345,4,230.0,32802,11.5,open
527,661,2,150.0,32803,12.5,open
396,459,3,216.0,32804,12.0,open
900,343,1,115.0,32805,11.5,open
545,299,1,75.0,32806,12.5,open
955,492,1,57.5,32807,11.5,open
198,727,2,161.0,32808,11.5,open
248,481,2,110.0,32809,11.0,open
179,913,4,520.0,32810,13.0,open
311,543,4,322.0,32811,11.5,open
717,146,1,115.0,32812,11.5,open
942,626,2,192.0,32813,12.0,open
372,509,1,87.5,32814,12.5,open
375,233,3,207.0,32815,11.5,open
699,61,3,180.0,32816,12.0,open
280,922,4,384.0,32817,12.0,open
5,600,2,115.0,32818,11.5,open
306,324,1,96.0,32819,12.0,open
118,804,3,273.0,32820,13.0,open
515,378,2,184.0,32821,11.5,open
910,87,3,288.0,32822,12.0,open
346,402,3,241.5,32823,11.5,open
853,598,2,182.0,32824,13.0,open
206,710,3,324.0,32825,12.0,open
954,533,2,154.0,32826,11.0,open
180,911,1,100.0,32827,12.5,open
763,56,4,250.0,32828,12.5,open
895,307,2,110.0,32829,11.0,open
447,490,1,60.0,32830,12.0,open
70,858,4,230.0,32831,11.5,open
280,748,1,120.0,32832,12.0,open
569,966,2,198.0,32833,11.0,open
792,670,1,117.0,32834,13.0,open
719,533,2,168.0,32835,12.0,open
771,937,4,440.0,32836,11.0,open
709,692,2,216.0,32837,12.0,open
566,445,1,92.0,32838,11.5,open
10,875,4,450.0,32839,12.5,open
570,523,4,336.0,32840,12.0,open
991,44,3,276.0,32841,11.5,open
571,655,2,182.0,32842,13.0,open
301,475,1,100.0,32843,12.5,open
862,604,1,62.5,32844,12.5,open
780,330,3,337.5,32845,12.5,open
830,83,1,117.0,32846,13.0,open
829,723,1,91.0,32847,13.0,open
485,664,3,330.0,32848,11.0,open
460,352,3,234.0,32849,13.0,open
58,146,2,230.0,32850,11.5,open
3,139,3,337.5,32851,12.5,open
158,431,1,110.0,32852,11.0,open
449,384,4,432.0,32853,12.0,open
764,404,3,297.0,32854,11.0,open
912,621,3,312.0,32855,13.0,open
708,791,2,150.0,32856,12.5,open
314,664,2,220.0,32857,11.0,open
870,381,1,96.0,32858,12.0,open
305,87,4,416.0,32859,13.0,open
515,814,1,78.0,32860,13.0,open
886,864,4,336.0,32861,12.0,open
542,937,1,115.0,32862,11.5,open
536,850,4,384.0,32863,12.0,open
645,10,2,207.0,32864,11.5,open
568,763,3,172.5,32865,11.5,open
880,979,3,351.0,32866,13.0,open
562,993,3,231.0,32867,11.0,open
969,268,1,84.0,32868,12.0,open
149,722,2,176.0,32869,11.0,open
55,763,1,62.5,32870,12.5,open
25,85,3,165.0,32871,11.0,open
993,703,2,176.0,32872,11.0,open
461,539,1,66.0,32873,11.0,open
678,265,3,187.5,32874,12.5,open
729,666,2,182.0,32875,13.0,open
170,638,1,78.0,32876,13.0,open
2,780,4,336.0,32877,12.0,open
274,252,3,324.0,32878,12.0,open
455,215,3,264.0,32879,11.0,open
57,425,3,231.0,32880,11.0,open
362,878,4,322.0,32881,11.5,open
128,595,1,103.5,32882,11.5,open
9,564,2,138.0,32883,11.5,open
900,489,1,69.0,32884,11.5,open
762,987,2,192.0,32885,12.0,open
75,185,1,103.5,32886,11.5,open
740,218,2,182.0,32887,13.0,open
59,126,4,220.0,32888,11.0,open
429,965,1,112.5,32889,12.5,open
320,479,3,225.0,32890,12.5,open
388,469,4,396.0,32891,11.0,open
32,12,4,416.0,32892,13.0,open
676,732,3,390.0,32893,13.0,open
953,118,1,104.0,32894,13.0,open
163,865,4,352.0,32895,11.0,open
900,131,4,400.0,32896,12.5,open
651,846,2,168.0,32897,12.0,open
452,485,1,96.0,32898,12.0,open
252,237,4,322.0,32899,11.5,open
533,13,4,414.0,32900,11.5,open
594,179,3,360.0,32901,12.0,open
275,144,1,80.5,32902,11.5,open
692,310,2,120.0,32903,12.0,open
123,589,1,112.5,32904,12.5,open
156,356,1,96.0,32905,12.0,open
444,203,2,150.0,32906,12.5,open
536,797,1,96.0,32907,12.0,open
377,812,3,288.0,32908,12.0,open
957,877,2,175.0,32909,12.5,open
12,438,4,220.0,32910,11.0,open
638,849,3,180.0,32911,12.0,open
43,344,4,220.0,32912,11.0,open
934,772,4,308.0,32913,11.0,open
321,773,4,336.0,32914,12.0,open
104,809,4,480.0,32915,12.0,open
457,119,4,384.0,32916,12.0,open
343,110,4,460.0,32917,11.5,open
97,210,2,234.0,32918,13.0,open
494,394,4,396.0,32919,11.0,open
287,406,2,207.0,32920,11.5,open
347,792,1,96.0,32921,12.0,open
660,739,2,200.0,32922,12.5,open
310,654,3,198.0,32923,11.0,open
869,228,3,375.0,32924,12.5,open
107,718,4,300.0,32925,12.5,open
844,961,3,312.0,32926,13.0,open
14,462,1,87.5,32927,12.5,open
217,494,4,230.0,32928,11.5,open
79,701,1,77.0,32929,11.0,open
640,248,2,182.0,32930,13.0,open
936,675,1,117.0,32931,13.0,open
157,81,1,96.0,32932,12.0,open
857,380,3,288.0,32933,12.0,open
84,189,4,336.0,32934,12.0,open
877,708,3,276.0,32935,11.5,open
965,341,3,198.0,32936,11.0,open
398,821,2,125.0,32937,12.5,open
500,843,3,216.0,32938,12.0,open
964,835,4,312.0,32939,13.0,open
386,44,2,200.0,32940,12.5,open
786,577,2,120.0,32941,12.0,open
945,903,4,396.0,32942,11.0,open
486,311,2,115.0,32943,11.5,open
71,706,1,65.0,32944,13.0,open
870,609,4,400.0,32945,12.5,open
428,373,3,234.0,32946,13.0,open
865,205,3,360.0,32947,12.0,open
146,465,2,260.0,32948,13.0,open
122,723,1,91.0,32949,13.0,open
435,614,4,400.0,32950,12.5,open
748,738,2,234.0,32951,13.0,open
942,304,3,264.0,32952,11.0,open
924,8,2,168.0,32953,12.0,open
195,782,2,198.0,32954,11.0,open
382,964,4,400.0,32955,12.5,open
839,326,2,260.0,32956,13.0,open
207,196,2,198.0,32957,11.0,open
255,669,1,110.0,32958,11.0,open
891,697,3,345.0,32959,11.5,open
616,85,2,130.0,32960,13.0,open
885,895,1,108.0,32961,12.0,open
61,769,1,99.0,32962,11.0,open
971,811,4,308.0,32963,11.0,open
857,589,2,225.0,32964,12.5,open
963,238,1,130.0,32965,13.0,open
503,72,3,345.0,32966,11.5,open
655,310,3,187.5,32967,12.5,open
568,586,1,55.0,32968,11.0,open
379,748,2,220.0,32969,11.0,open
759,618,3,195.0,32970,13.0,open
381,971,2,207.0,32971,11.5,open
507,27,3,252.0,32972,12.0,open
767,972,1,112.5,32973,12.5,open
189,178,2,154.0,32974,11.0,open
430,806,2,115.0,32975,11.5,open
532,277,2,161.0,32976,11.5,open
232,879,1,104.0,32977,13.0,open
586,665,1,120.0,32978,12.0,open
54,208,3,276.0,32979,11.5,open
787,644,1,110.0,32980,11.0,open
978,996,3,195.0,32981,13.0,open
732,892,4,288.0,32982,12.0,open
156,264,3,216.0,32983,12.0,open
568,126,4,260.0,32984,13.0,open
270,829,1,112.5,32985,12.5,open
905,207,2,184.0,32986,11.5,open
297,509,3,241.5,32987,11.5,open
370,993,2,161.0,32988,11.5,open
651,311,2,110.0,32989,11.0,open
852,274,3,225.0,32990,12.5,open
68,226,2,125.0,32991,12.5,open
865,815,4,260.0,32992,13.0,open
626,805,3,288.0,32993,12.0,open
599,827,1,60.0,32994,12.0,open
431,366,3,198.0,32995,11.0,open
396,966,2,207.0,32996,11.5,open
182,527,1,100.0,32997,12.5,open
533,667,1,103.5,32998,11.5,open
609,183,4,440.0,32999,11.0,open
992,313,1,88.0,33000,11.0,open
478,241,4,450.0,33001,12.5,open
262,427,2,200.0,33002,12.5,open
357,814,3,225.0,33003,12.5,open
943,889,1,57.5,33004,11.5,open
902,622,1,72.0,33005,12.0,open
958,749,3,234.0,33006,13.0,open
81,274,3,225.0,33007,12.5,open
601,754,2,154.0,33008,11.0,open
319,846,2,161.0,33009,11.5,open
187,458,3,300.0,33010,12.5,open
252,652,2,192.0,33011,12.0,open
257,983,4,352.0,33012,11.0,open
887,687,2,168.0,33013,12.0,open
610,138,4,364.0,33014,13.0,open
863,695,3,252.0,33015,12.0,open
788,824,3,225.0,33016,12.5,open
171,754,1,84.0,33017,12.0,open
418,125,4,264.0,33018,11.0,open
331,506,1,60.0,33019,12.0,open
123,529,4,250.0,33020,12.5,open
477,433,2,234.0,33021,13.0,open
929,448,3,297.0,33022,11.0,open
269,645,1,69.0,33023,11.5,open
616,91,2,156.0,33024,13.0,open
373,613,4,364.0,33025,13.0,open
441,567,2,182.0,33026,13.0,open
873,662,1,80.5,33027,11.5,open
963,306,2,230.0,33028,11.5,open
296,401,1,88.0,33029,11.0,open
216,914,1,112.5,33030,12.5,open
366,838,4,288.0,33031,12.0,open
507,1,1,91.0,33032,13.0,open
815,737,3,375.0,33033,12.5,open
276,286,3,262.5,33034,12.5,open
981,829,4,450.0,33035,12.5,open
528,117,3,241.5,33036,11.5,open
757,136,4,260.0,33037,13.0,open
690,988,2,234.0,33038,13.0,open
332,869,2,225.0,33039,12.5,open
507,464,3,216.0,33040,12.0,open
785,666,3,252.0,33041,12.0,open
35,317,4,288.0,33042,12.0,open
745,251,3,195.0,33043,13.0,open
286,494,3,180.0,33044,12.0,open
323,787,3,273.0,33045,13.0,open
862,543,1,80.5,33046,11.5,open
178,994,4,230.0,33047,11.5,open
634,254,3,312.0,33048,13.0,open
782,738,3,324.0,33049,12.0,open
228,929,4,500.0,33050,12.5,open
783,840,1,110.0,33051,11.0,open
852,896,1,88.0,33052,11.0,open
48,867,3,310.5,33053,11.5,open
660,559,2,184.0,33054,11.5,open
898,93,1,103.5,33055,11.5,open
803,644,1,115.0,33056,11.5,open
958,537,4,460.0,33057,11.5,open
364,839,2,225.0,33058,12.5,open
347,246,1,117.0,33059,13.0,open
91,972,4,414.0,33060,11.5,open
135,160,2,120.0,33061,12.0,open
956,438,4,260.0,33062,13.0,open
394,888,3,216.0,33063,12.0,open
51,9,1,78.0,33064,13.0,open
59,314,1,130.0,33065,13.0,open
640,223,2,168.0,33066,12.0,open
441,28,3,264.0,33067,11.0,open
714,718,2,156.0,33068,13.0,open
546,3,2,198.0,33069,11.0,open
424,336,4,300.0,33070,12.5,open
718,675,2,207.0,33071,11.5,open
50,309,1,120.0,33072,12.0,open
15,745,2,161.0,33073,11.5,open
759,25,4,352.0,33074,11.0,open
658,354,1,65.0,33075,13.0,open
505,607,2,200.0,33076,12.5,open
914,413,4,264.0,33077,11.0,open
892,138,2,175.0,33078,12.5,open
486,152,2,184.0,33079,11.5,open
127,686,2,110.0,33080,11.0,open
551,617,1,55.0,33081,11.0,open
167,325,1,91.0,33082,13.0,open
683,885,3,310.5,33083,11.5,open
516,5,2,132.0,33084,11.0,open
270,805,2,208.0,33085,13.0,open
606,979,1,108.0,33086,12.0,open
518,95,3,207.0,33087,11.5,open
284,599,2,125.0,33088,12.5,open
470,323,3,276.0,33089,11.5,open
262,788,4,432.0,33090,12.0,open
654,767,3,187.5,33091,12.5,open
837,453,4,368.0,33092,11.5,open
347,275,2,144.0,33093,12.0,open
78,426,1,87.5,33094,12.5,open
40,959,4,260.0,33095,13.0,open
937,211,1,69.0,33096,11.5,open
484,235,2,132.0,33097,11.0,open
363,440,2,250.0,33098,12.5,open
843,910,4,300.0,33099,12.5,open
806,641,2,225.0,33100,12.5,open
478,672,1,87.5,33101,12.5,open
429,735,3,187.5,33102,12.5,open
13,681,2,125.0,33103,12.5,open
370,966,2,198.0,33104,11.0,open
738,350,4,364.0,33105,13.0,open
470,298,2,230.0,33106,11.5,open
346,946,1,66.0,33107,11.0,open
752,146,3,375.0,33108,12.5,open
336,953,2,161.0,33109,11.5,open
403,791,4,276.0,33110,11.5,open
419,221,4,396.0,33111,11.0,open
111,567,2,161.0,33112,11.5,open
405,782,1,99.0,33113,11.0,open
130,606,1,91.0,33114,13.0,open
731,563,1,78.0,33115,13.0,open
640,258,4,450.0,33116,12.5,open
48,536,3,276.0,33117,11.5,open
465,641,3,337.5,33118,12.5,open
580,657,1,110.0,33119,11.0,open
735,798,4,312.0,33120,13.0,open
998,979,2,198.0,33121,11.0,open
939,691,4,230.0,33122,11.5,open
856,109,3,225.0,33123,12.5,open
205,467,1,65.0,33124,13.0,open
427,649,1,103.5,33125,11.5,open
649,740,4,240.0,33126,12.0,open
825,851,4,336.0,33127,12.0,open
809,880,3,187.5,33128,12.5,open
279,749,4,300.0,33129,12.5,open
468,703,2,200.0,33130,12.5,open
284,652,1,92.0,33131,11.5,open
453,441,4,520.0,33132,13.0,open
338,883,3,312.0,33133,13.0,open
82,312,2,168.0,33134,12.0,open
90,1000,2,260.0,33135,13.0,open
966,336,3,225.0,33136,12.5,open
902,476,4,500.0,33137,12.5,open
668,748,2,250.0,33138,12.5,open
22,902,3,180.0,33139,12.0,open
618,560,1,80.5,33140,11.5,open
469,457,2,200.0,33141,12.5,open
342,451,2,175.0,33142,12.5,open
273,598,4,350.0,33143,12.5,open
331,533,3,273.0,33144,13.0,open
184,104,1,91.0,33145,13.0,open
45,179,2,260.0,33146,13.0,open
504,666,4,322.0,33147,11.5,open
931,341,2,144.0,33148,12.0,open
9,899,4,468.0,33149,13.0,open
75,847,2,175.0,33150,12.5,open
404,618,3,172.5,33151,11.5,open
795,374,3,375.0,33152,12.5,open
629,763,4,240.0,33153,12.0,open
135,49,4,312.0,33154,13.0,open
42,764,3,207.0,33155,11.5,open
821,314,2,230.0,33156,11.5,open
991,141,4,414.0,33157,11.5,open
542,288,2,240.0,33158,12.0,open
983,942,1,110.0,33159,11.0,open
847,827,3,180.0,33160,12.0,open
105,144,4,350.0,33161,12.5,open
90,2,4,368.0,33162,11.5,open
180,550,1,112.5,33163,12.5,open
385,196,3,337.5,33164,12.5,open
331,251,1,57.5,33165,11.5,open
996,310,3,195.0,33166,13.0,open
24,343,3,375.0,33167,12.5,open
962,243,4,288.0,33168,12.0,open
793,958,4,416.0,33169,13.0,open
407,98,1,66.0,33170,11.0,open
651,487,4,264.0,33171,11.0,open
244,403,3,273.0,33172,13.0,open
800,285,2,208.0,33173,13.0,open
84,643,4,260.0,33174,13.0,open
670,558,3,312.0,33175,13.0,open
764,666,2,161.0,33176,11.5,open
322,109,2,156.0,33177,13.0,open
93,340,4,240.0,33178,12.0,open
897,417,2,234.0,33179,13.0,open
137,266,2,260.0,33180,13.0,open
458,990,4,308.0,33181,11.0,open
668,327,1,60.0,33182,12.0,open
409,242,4,460.0,33183,11.5,open
454,578,4,450.0,33184,12.5,open
691,424,1,77.0,33185,11.0,open
816,922,3,276.0,33186,11.5,open
335,461,2,234.0,33187,13.0,open
858,485,4,352.0,33188,11.0,open
307,332,2,110.0,33189,11.0,open
748,648,4,364.0,33190,13.0,open
255,850,4,368.0,33191,11.5,open
221,783,1,57.5,33192,11.5,open
901,42,1,108.0,33193,12.0,open
826,449,1,69.0,33194,11.5,open
831,708,3,264.0,33195,11.0,open
398,676,1,99.0,33196,11.0,open
171,92,3,252.0,33197,12.0,open
397,271,4,416.0,33198,13.0,open
446,741,4,350.0,33199,12.5,open
629,378,3,312.0,33200,13.0,open
404,827,2,125.0,33201,12.5,open
698,644,3,345.0,33202,11.5,open
79,114,4,400.0,33203,12.5,open
378,64,4,250.0,33204,12.5,open
70,995,3,360.0,33205,12.0,open
879,215,4,384.0,33206,12.0,open
480,41,3,231.0,33207,11.0,open
204,4,1,108.0,33208,12.0,open
778,405,4,520.0,33209,13.0,open
181,303,2,260.0,33210,13.0,open
826,286,3,273.0,33211,13.0,open
160,665,1,120.0,33212,12.0,open
599,118,4,352.0,33213,11.0,open
371,545,4,312.0,33214,13.0,open
588,68,1,84.0,33215,12.0,open
706,843,3,234.0,33216,13.0,open
247,684,1,115.0,33217,11.5,open
704,522,2,230.0,33218,11.5,open
152,46,2,130.0,33219,13.0,open
211,511,4,480.0,33220,12.0,open
66,546,4,416.0,33221,13.0,open
946,936,3,264.0,33222,11.0,open
933,344,1,60.0,33223,12.0,open
803,38,1,92.0,33224,11.5,open
945,952,3,241.5,33225,11.5,open
325,429,2,207.0,33226,11.5,open
255,978,1,57.5,33227,11.5,open
590,757,4,350.0,33228,12.5,open
413,510,2,130.0,33229,13.0,open
753,469,3,337.5,33230,12.5,open
146,513,4,264.0,33231,11.0,open
152,502,3,195.0,33232,13.0,open
57,929,1,130.0,33233,13.0,open
172,970,1,69.0,33234,11.5,open
423,344,3,172.5,33235,11.5,open
668,744,4,460.0,33236,11.5,open
177,490,4,220.0,33237,11.0,open
540,329,3,375.0,33238,12.5,open
988,683,3,273.0,33239,13.0,open
88,309,1,110.0,33240,11.0,open
224,353,4,230.0,33241,11.5,open
666,476,4,460.0,33242,11.5,open
173,55,1,88.0,33243,11.0,open
421,328,4,308.0,33244,11.0,open
991,12,4,400.0,33245,12.5,open
962,257,4,352.0,33246,11.0,open
243,2,1,92.0,33247,11.5,open
432,118,4,384.0,33248,12.0,open
843,976,3,324.0,33249,12.0,open
67,46,4,230.0,33250,11.5,open
718,607,1,96.0,33251,12.0,open
919,70,4,450.0,33252,12.5,open
411,114,4,368.0,33253,11.5,open
317,925,4,312.0,33254,13.0,open
147,499,4,288.0,33255,12.0,open
119,324,1,88.0,33256,11.0,open
157,70,4,450.0,33257,12.5,open
141,1,1,84.0,33258,12.0,open
249,154,2,156.0,33259,13.0,open
855,92,3,262.5,33260,12.5,open
53,723,4,350.0,33261,12.5,open
650,594,1,77.0,33262,11.0,open
931,492,1,60.0,33263,12.0,open
649,891,1,72.0,33264,12.0,open
271,786,2,200.0,33265,12.5,open
988,913,1,130.0,33266,13.0,open
705,139,3,324.0,33267,12.0,open
215,687,2,161.0,33268,11.5,open
329,412,2,198.0,33269,11.0,open
381,711,4,288.0,33270,12.0,open
